SITE,YEAR,MONTH,MAIN_CATEGORY,SUB_CATEGORY,TOTAL_VIEWS,TOTAL_PURCHASES
amazon.com,22,1,Health & Household,Health & Household - Health Care,48032235.7215597,6357224.10566226
amazon.com,22,1,Grocery & Gourmet Food,Grocery & Gourmet Food - Candy & Chocolate,11840215.1885045,2125809.28975135
amazon.com,22,1,Toys & Games,Toys & Games - Arts & Crafts,6132851.57620347,589811.656278199
amazon.com,22,1,Industrial & Scientific,Industrial & Scientific - Professional Dental Supplies,372729.684480824,39146.839568049
amazon.com,22,1,Electronics,Electronics - Headphones,24961987.0739697,1373420.58385523
amazon.com,22,1,Industrial & Scientific,Industrial & Scientific - Abrasive & Finishing Products,888296.641302185,101642.874899694
amazon.com,22,1,Books,"Books - Mystery, Thriller & Suspense",8152387.58440988,331294.284653433
amazon.com,22,1,Automotive,Automotive - Motorcycle & Powersports,6973482.74333742,365653.075131289
amazon.com,22,1,Tools & Home Improvement,Tools & Home Improvement - Welding & Soldering,4428035.01763875,305527.431561325
amazon.com,22,1,Grocery & Gourmet Food,Grocery & Gourmet Food - Breakfast Foods,3427298.78535206,1381183.91012672
amazon.com,21,1,Industrial & Scientific,Industrial & Scientific - Cutting Tools,821439.733776696,63395.112905827
amazon.com,21,1,Baby Products,Baby Products - Pregnancy & Maternity,282159.744811162,19162.811388457
amazon.com,21,3,Electronics,Electronics - Portable Audio & Video,11393345.599926,597338.642825814
amazon.com,21,3,Grocery & Gourmet Food,Grocery & Gourmet Food - Candy & Chocolate,12439412.9561739,2219909.95197698
amazon.com,21,3,Grocery & Gourmet Food,Grocery & Gourmet Food - Produce,6276641.9881829,17563339.6466362
amazon.com,21,3,Industrial & Scientific,Industrial & Scientific - Industrial Hardware,1595859.23755023,138426.944902039
amazon.com,21,3,Toys & Games,Toys & Games - Games & Accessories,23770976.838095,1244093.7983162
amazon.com,21,3,Industrial & Scientific,Industrial & Scientific - Food Service Equipment & Supplies,1782096.33167078,134027.964314676
amazon.com,21,3,Tools & Home Improvement,Tools & Home Improvement - Storage & Home Organization,2228006.92196772,136096.036598178
amazon.com,21,3,Grocery & Gourmet Food,Grocery & Gourmet Food - Fresh Meal Kits,52089.302186974,18898.095986149
amazon.com,21,3,"Shoe, Jewelry & Watch Accessories","Shoe, Jewelry & Watch Accessories - Shoe Care & Accessories",140867.074065001,15598.938074334
amazon.com,22,1,Books,Books - Science Fiction & Fantasy,4959596.56595897,284748.706283328
amazon.com,22,1,Dining & Entertaining,Dining & Entertaining - Dinnerware & Serveware,222889.804916906,15066.425823883
amazon.com,22,1,Health & Household,Health & Household - Stationery & Gift Wrapping Supplies,3440110.37356757,350285.976052474
amazon.com,22,1,"Arts, Crafts & Sewing","Arts, Crafts & Sewing - Crafting",15436929.3236131,1388001.00360063
amazon.com,22,1,Electronics,Electronics - Television & Video,14402055.3811125,564682.700584856
amazon.com,22,1,Cell Phones & Accessories,"Cell Phones & Accessories - Cases, Holsters & Sleeves",34406355.6910932,2851125.80472949
amazon.com,22,1,Automotive,Automotive - Exterior Accessories,10252931.0261777,641437.317792397
amazon.com,22,1,Beauty & Personal Care,Beauty & Personal Care - Salon & Spa Equipment,926890.556112859,48592.208300739
amazon.com,22,1,Books,Books - Engineering & Transportation,3471622.10607278,168671.85003133
amazon.com,22,1,Audible Books & Originals,Audible Books & Originals - Religion & Spirituality,305250.014873706,8177.016229035
amazon.com,22,1,Cell Phones & Accessories,N/A,901983.555420609,58738.377353812
amazon.com,22,1,Books,Books - Parenting & Relationships,650207.995707261,35925.394532673
amazon.com,22,1,Musical Instruments,Musical Instruments - Microphones & Accessories,7834325.98132068,426880.066818794
amazon.com,22,1,Industrial & Scientific,"Industrial & Scientific - Test, Measure & Inspect",5074025.53399557,342470.055643286
amazon.com,22,1,Books,Books - Education & Teaching,3023375.66869437,147070.778750249
amazon.com,22,1,"Arts, Crafts & Sewing",N/A,733761.831895319,56730.754277124
amazon.com,22,1,Audible Books & Originals,Audible Books & Originals - Science Fiction & Fantasy,138938.093318428,2234.398862514
amazon.com,22,1,Books,Books - LGBTQ+ Books,698748.795778418,28011.235510174
amazon.com,22,1,CDs & Vinyl,CDs & Vinyl - Jazz,601110.170061516,36194.195689612
amazon.com,22,1,Industrial & Scientific,Industrial & Scientific - Cutting Tools,832832.809089731,77027.713879931
amazon.com,22,1,Books,Books - Test Preparation,466309.981011449,25918.561662613
amazon.com,22,1,Grocery & Gourmet Food,Grocery & Gourmet Food - Alcoholic Beverages,207770.539320971,150270.510112268
amazon.com,22,1,Vehicles,Vehicles - Remote & App Controlled Vehicles & Parts,133606.562818809,7419.20551842
amazon.com,22,1,Outdoor Power Tools,Outdoor Power Tools - Replacement Parts & Accessories,80450.407986787,8008.286647809
amazon.com,22,1,Movies & TV,Movies & TV - PBS,42413.5187507,2978.61619141
amazon.com,22,1,CDs & Vinyl,CDs & Vinyl - Classic Rock,602701.671703193,29982.741307214
amazon.com,22,1,Pet Supplies,Pet Supplies - Dog Treats 10% off Subscribe and Save Coupon,716.175738755,53.157350819
amazon.com,22,1,Amazon Devices & Accessories,Amazon Devices & Accessories - Amazon Device Accessories,87373.440128084,17559.844023811
amazon.com,22,1,Pet Supplies,Pet Supplies - Pet Birthday,11936.26231258,1888.940972809
amazon.com,22,1,Musical Instruments,Musical Instruments - Band & Orchestra,710525.90792683,21864.329346951
amazon.com,22,1,Handmade Products,Handmade Products - Pet Supplies,54986.381719951,2091.082691863
amazon.com,22,1,Baby Products,Baby Products - Travel Gear,542861.209976127,33462.13084847
amazon.com,22,1,Musical Instruments,"Musical Instruments - Ukuleles, Mandolins & Banjos",526707.468313102,24469.506272315
amazon.com,22,1,Heavy Duty & Commercial Vehicle Equipment,Heavy Duty & Commercial Vehicle Equipment - Heavy Duty & Commercial Vehicles Parts,23792.949543076,536.30671589
amazon.com,22,1,About Pantry,N/A,63103.040092505,17758.367665717
amazon.com,22,1,Instrument Accessories,Instrument Accessories - Drum & Percussion Accessories,31034.282012707,2036.923409407
amazon.com,22,1,CDs & Vinyl,CDs & Vinyl - Opera & Classical Vocal,105834.85917154,4064.052097601
amazon.com,22,1,CDs & Vinyl,CDs & Vinyl - Special Interest,14323.514775096,729.587541813
amazon.com,22,1,Movies & TV,Movies & TV - Criterion Collection,69946.497151717,3693.652972614
amazon.com,22,1,Movies & TV,Movies & TV - Walt Disney Studios Home Entertainment,149601.154317666,9232.543188975
amazon.com,22,1,Apps & Games,Apps & Games - Games,221059.578028977,2137.0546482
amazon.com,22,1,Collectible Coins,N/A,20052.920685134,977.667648023
amazon.com,22,1,Entertainment,N/A,3023.853119187,106.565954851
amazon.com,22,1,The Big Style Sale,The Big Style Sale - Our Brands,4854.080007116,150.330735388
amazon.com,22,1,Movies & TV,Movies & TV - Animation,39469.240713597,1485.216483112
amazon.com,22,1,Pet Supplies,Pet Supplies - Dog Food & Supplies,9469.43476798,786.882396135
amazon.com,22,1,Pet Supplies,Pet Supplies - Customers Keep It - 40%,2387.252462516,189.353323638
amazon.com,22,1,Pet Supplies,Pet Supplies - Pet Supplies Outlet,3183.003283355,399.905678982
amazon.com,21,6,Books,"Books - New, Used & Rental Textbooks",8438345.66683921,325447.243603354
amazon.com,21,6,Books,Books - Science & Math,6721476.81021094,260474.52328826
amazon.com,21,6,Movies & TV,Movies & TV - Science Fiction & Fantasy,758593.836089037,26144.223561021
amazon.com,21,6,Books,Books - Science Fiction & Fantasy,4630102.78499626,251215.560158275
amazon.com,21,6,Beauty & Personal Care,Beauty & Personal Care - Fragrance,4020652.15079129,252873.941040675
amazon.com,21,6,Toys & Games,Toys & Games - Stuffed Animals & Plush Toys,9300261.60061902,416930.606034795
amazon.com,21,6,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Women",363706137.600578,21516991.5993395
amazon.com,21,6,Beauty & Personal Care,Beauty & Personal Care - Skin Care,45560927.1719385,4625155.1259376
amazon.com,21,6,Movies & TV,Movies & TV - A&E Home Video,45746.233108014,1180.614298081
amazon.com,21,6,CDs & Vinyl,CDs & Vinyl - Country,501336.787056079,41255.732625074
amazon.com,21,6,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Luggage & Travel Gear",26565084.6404054,1278651.46396559
amazon.com,21,6,Beauty & Personal Care,Beauty & Personal Care - Shave & Hair Removal,14378842.1864614,1448794.90140529
amazon.com,21,6,CDs & Vinyl,CDs & Vinyl - Holiday & Wedding,57126.638071056,3058.372619855
amazon.com,21,6,Movies & TV,Movies & TV - Characters & Series,51211.822333685,1758.786170824
amazon.com,21,6,CDs & Vinyl,CDs & Vinyl - Rap & Hip-Hop,528065.764502169,26706.477319913
amazon.com,21,6,Beauty & Personal Care,Beauty & Personal Care - Hair Care,45083174.7767466,3981713.41022843
amazon.com,21,6,"Patio, Lawn & Garden","Patio, Lawn & Garden - Pools, Hot Tubs & Supplies",12016584.5746923,955387.53160749
amazon.com,21,6,Tools & Home Improvement,Tools & Home Improvement - Lighting & Ceiling Fans,44984045.4598317,2806656.68467594
amazon.com,21,6,Sports & Outdoors,N/A,5058739.74824239,269979.106936865
amazon.com,21,6,Handmade Products,Handmade Products - Stationery & Party Supplies,246775.097093315,13611.086755032
amazon.com,21,6,Electronics,Electronics - Computers & Accessories,305849132.092586,17800592.0019818
amazon.com,21,6,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Baby",11320283.4815588,817417.836985556
amazon.com,21,6,"Patio, Lawn & Garden","Patio, Lawn & Garden - Outdoor Décor",20780844.0757691,1762262.94033566
amazon.com,21,6,Cell Phones & Accessories,Cell Phones & Accessories - Accessories,45969798.1686699,4983952.29810097
amazon.com,21,6,Home & Kitchen,Home & Kitchen - Vacuums & Floor Care,16537225.8330045,1170785.50186894
amazon.com,21,6,Books,Books - Romance,837283.346721644,60800.54773541
amazon.com,21,6,Movies & TV,Movies & TV - Fully Loaded DVDs,167711.231034292,9134.312288465
amazon.com,21,6,"Arts, Crafts & Sewing","Arts, Crafts & Sewing - Fabric",2521583.28125174,136134.405198968
amazon.com,21,6,"Arts, Crafts & Sewing","Arts, Crafts & Sewing - Fabric Decorating",779258.25562719,76645.01189196
amazon.com,21,6,Health & Household,Health & Household - Sexual Wellness,11044907.6298873,839611.096785092
amazon.com,21,6,Baby Products,Baby Products - Feeding,6262442.18633984,657169.933764196
amazon.com,21,6,Video Games,Video Games - Mac,1017722.66225407,45251.784848787
amazon.com,21,6,Industrial & Scientific,Industrial & Scientific - Janitorial & Sanitation Supplies,2548686.61412425,196099.075515918
amazon.com,21,6,Power & Hand Tools,Power & Hand Tools - Power Tool Parts & Accessories,2067115.79358293,259490.192927706
amazon.com,21,6,Industrial & Scientific,Industrial & Scientific - Abrasive & Finishing Products,923235.352626718,125889.358613418
amazon.com,21,6,Video Games,Video Games - Legacy Systems,12137351.635254,462987.795536162
amazon.com,21,6,Musical Instruments,Musical Instruments - Microphones & Accessories,8857024.77574267,502587.238561069
amazon.com,21,6,Industrial & Scientific,Industrial & Scientific - Cutting Tools,780680.806247571,76012.998721937
amazon.com,21,6,Motorcycle & Powersports,Motorcycle & Powersports - Parts,120692.189476463,5089.210448397
amazon.com,21,6,CDs & Vinyl,CDs & Vinyl - Latin Music,52110.275357083,2243.799559186
amazon.com,21,6,Electronics,"Electronics - Household Batteries, Chargers & Accessories",1665657.03429459,178778.455291898
amazon.com,21,6,"Patio, Lawn & Garden","Patio, Lawn & Garden - Outdoor Storage & Housing",2113835.35079962,62818.584597662
amazon.com,21,6,Electronics,Electronics - Video Projectors,4041017.08598831,131091.234561602
amazon.com,21,6,Video Games,N/A,1795408.62509032,53658.820665628
amazon.com,21,6,Magazine Subscriptions,N/A,35788.378765353,1014.459751661
amazon.com,21,6,Magazine Subscriptions,"Magazine Subscriptions - Travel, City & Regional",25306.42682571,1794.215676934
amazon.com,21,6,Video Games,Video Games - Xbox Series X & S,571341.251795839,26210.622453014
amazon.com,21,6,Automotive,Automotive - Oils & Fluids,3230312.97454219,322914.310733495
amazon.com,21,6,Audible Books & Originals,"Audible Books & Originals - Relationships, Parenting & Personal Development",323742.572764409,6278.196881789
amazon.com,21,6,Video Games,Video Games - PlayStation Vita,255460.142986162,9868.639646985
amazon.com,21,6,Baby Products,Baby Products - Pregnancy & Maternity,373007.746880732,27051.624718736
amazon.com,21,6,Audible Books & Originals,Audible Books & Originals - Business & Careers,2246.132558495,42.501886819
amazon.com,21,6,Instrument Accessories,Instrument Accessories - Drum & Percussion Accessories,22012.099073251,863.699868214
amazon.com,21,6,Appliances,Appliances - Garbage Disposals & Compactors,7262.495272467,73.549513142
amazon.com,21,6,Grocery & Gourmet Food,Grocery & Gourmet Food - Home Brewing & Winemaking,115675.826762491,27851.578224986
amazon.com,21,6,"Patio, Lawn & Garden","Patio, Lawn & Garden - Seeds",36761.702874034,2914.732299304
amazon.com,21,6,Audible Books & Originals,Audible Books & Originals - Arts & Entertainment,9583.498916245,134.961402672
amazon.com,21,1,Pet Supplies,Pet Supplies - Save on dog & cat food with Subscribe & Save,180.140292495,13.125810839
amazon.com,21,1,Movies & TV,Movies & TV - 7-9 Years,11528.978719673,117.84840233
amazon.com,21,6,Software,Software - Antivirus & Security,411940.711227979,32296.284071121
amazon.com,21,6,Computers,Computers - Deals,748.710852832,23.835122041
amazon.com,21,6,Professional Dental Supplies,Professional Dental Supplies - Handpieces & Instruments,673.839767548,31.639529875
amazon.com,21,6,Pet Supplies,Pet Supplies - Top Pet Products,748.710852832,105.527936043
amazon.com,22,6,Beauty & Personal Care,Beauty & Personal Care - Oral Care,1806648.7107521,208730.351453678
amazon.com,22,6,Sports & Outdoors,Sports & Outdoors - Sports & Outdoor Recreation Accessories,10893702.849989,810441.167649381
amazon.com,22,6,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Baby",7470278.6689181,550707.428619306
amazon.com,22,6,Tools & Home Improvement,Tools & Home Improvement - Electrical,17207887.8635646,1699924.73198467
amazon.com,22,6,"Clothing, Shoes & Jewelry","Clothing, Shoes & Jewelry - Boys",9704690.81038275,667522.431987056
amazon.com,22,6,Health & Household,Health & Household - Stationery & Gift Wrapping Supplies,2512769.99879883,244206.435564693
amazon.com,22,6,Beauty & Personal Care,Beauty & Personal Care - Skin Care,41738931.1639779,4174298.34127676
amazon.com,22,6,Tools & Home Improvement,Tools & Home Improvement - Measuring & Layout Tools,2829400.96423699,257912.551677992
amazon.com,22,6,Industrial & Scientific,Industrial & Scientific - Industrial Electrical,4527199.55102366,394792.093159774
amazon.com,22,6,Grocery & Gourmet Food,Grocery & Gourmet Food - Home Brewing & Winemaking,164416.356602628,31199.844086957
amazon.com,22,6,Health & Household,"Health & Household - Vitamins, Minerals & Supplements",39801574.5221092,5379606.86618705
amazon.com,22,6,Mobility & Daily Living Aids,Mobility & Daily Living Aids - Mobility Aids & Equipment,897925.740356795,69465.325069666
amazon.com,22,6,CDs & Vinyl,CDs & Vinyl - R&B,270896.356901072,14204.978041417
amazon.com,22,6,Automotive,Automotive - Car Care,7438677.02002491,700570.89450704
amazon.com,22,6,Cell Phones & Accessories,"Cell Phones & Accessories - Cases, Holsters & Sleeves",30166846.2510817,2618180.67747441
amazon.com,22,6,Industrial & Scientific,"Industrial & Scientific - Hydraulics, Pneumatics & Plumbing",2724676.61109928,247019.443568201
amazon.com,22,6,Tools & Home Improvement,Tools & Home Improvement - Kitchen & Bath Fixtures,16726138.2826595,1331106.03383935
amazon.com,22,6,Toys & Games,Toys & Games - Collectible Toys,4317224.15060001,285537.760579236
amazon.com,22,6,Electronics,Electronics - Video Projectors,2674377.31994429,75771.358741129
amazon.com,22,6,Amazon Devices & Accessories,Amazon Devices & Accessories - Amazon Device Accessories,61096.521193502,9615.728254161
amazon.com,22,6,Electronics,Electronics - Car & Vehicle Electronics,10099974.7686217,514529.845654769
amazon.com,22,6,Industrial & Scientific,"Industrial & Scientific - Adhesives, Sealants & Lubricants",5152912.19910883,751117.616949007
amazon.com,22,6,Industrial & Scientific,Industrial & Scientific - Commercial Door Products,61008.738835465,3596.318959035
amazon.com,22,6,Industrial & Scientific,Industrial & Scientific - Retail Store Fixtures & Equipment,493951.328672176,38530.344581474
amazon.com,22,6,Musical Instruments,Musical Instruments - Drums & Percussion,885723.992589702,39635.021098407
amazon.com,22,1,CDs & Vinyl,CDs & Vinyl - Latin Music,42095.218422365,2543.163310558
amazon.com,22,1,Pet Supplies,Pet Supplies - Dog Digestive Health,18381.843961373,1971.319315238
amazon.com,22,1,Magazine Subscriptions,"Magazine Subscriptions - Literary, Sci-Fi & Mystery",20450.796095553,1544.895128755
amazon.com,21,6,Books,"Books - Crafts, Hobbies & Home",5897445.64558441,347956.887756366
amazon.com,21,6,Books,Books - Comics & Graphic Novels,11716725.8781332,580126.404635796
amazon.com,21,6,Toys & Games,Toys & Games - Toy Figures & Playsets,23106864.0822612,851335.917291657
amazon.com,21,6,Office Products,Office Products - Office Furniture & Lighting,13167203.413324,882033.040771019
